	Kingdom	Phylum	Class	Order	Family	Genus
ASV_21340	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21341	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21342	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21343	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia
ASV_21344	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_21345	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_21346	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21347	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_21348	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21349	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1
ASV_21350	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21351	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
ASV_21352	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA
ASV_21353	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
ASV_21354	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella
ASV_21355	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_21356	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21357	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21358	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 2
ASV_21359	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21360	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1
ASV_21361	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_21362	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA
ASV_21363	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella
ASV_21364	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21365	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1
ASV_21366	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_21367	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_21368	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_21369	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_21370	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Virgibacillus
ASV_21371	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21372	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-001
ASV_21373	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_21374	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_21375	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21376	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1
ASV_21377	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21378	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Terrisporobacter
ASV_21379	Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma
ASV_21380	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_21381	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21382	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21383	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21384	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21385	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21386	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella
ASV_21387	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21388	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	NA
ASV_21389	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21390	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_21391	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1
ASV_21392	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis
ASV_21393	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21394	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21395	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Aquamonas
ASV_21396	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_21397	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
ASV_21398	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella
ASV_21399	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21400	Bacteria	Firmicutes	Clostridia	NA	NA	NA
ASV_21401	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
ASV_21402	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	ASF356
ASV_21403	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21404	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21405	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter
ASV_21406	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
ASV_21407	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_21408	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_21409	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 11
ASV_21410	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microterricola
ASV_21411	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA
ASV_21412	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tuzzerella
ASV_21413	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21414	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_21415	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_21416	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia
ASV_21417	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus
ASV_21418	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21419	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_21420	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus
ASV_21421	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas
ASV_21422	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter
ASV_21423	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21424	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_21425	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21426	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21427	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter
ASV_21428	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter
ASV_21429	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21430	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21431	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_21432	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21433	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_21434	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21435	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_21436	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-001
ASV_21437	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21438	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_21439	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia
ASV_21440	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Paludicola
ASV_21441	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_21442	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_21443	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia
ASV_21444	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21445	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21446	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21447	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21448	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21449	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21450	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21451	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_21452	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
ASV_21453	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA
ASV_21454	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
ASV_21455	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA
ASV_21456	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA
ASV_21457	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	NA
ASV_21458	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	NA
ASV_21459	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21460	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter
ASV_21461	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21462	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia
ASV_21463	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21464	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia
ASV_21465	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21466	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Paludicola
ASV_21467	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-001
ASV_21468	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-001
ASV_21469	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-001
ASV_21470	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21471	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
ASV_21472	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_21473	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia
ASV_21474	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_21475	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_21476	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_21477	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter
ASV_21478	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1
ASV_21479	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_21480	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_21481	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	NA
ASV_21482	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_21483	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_21484	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia
ASV_21485	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21486	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-001
ASV_21487	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21488	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21489	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_21490	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21491	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter
ASV_21492	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium
ASV_21493	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GCA-900066575
ASV_21494	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21495	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002
ASV_21496	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21497	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21498	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	NA
ASV_21499	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GCA-900066575
ASV_21500	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_21501	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_21502	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella
ASV_21503	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1
ASV_21504	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
ASV_21505	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus
ASV_21506	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus
ASV_21507	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_21508	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis
ASV_21509	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21510	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Lawsonella
ASV_21511	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
ASV_21512	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	A2
ASV_21513	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_21514	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella
ASV_21515	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella
ASV_21516	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium
ASV_21517	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_21518	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_21519	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7
ASV_21520	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis
ASV_21521	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7
ASV_21522	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_21523	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_21524	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia
ASV_21525	Bacteria	NA	NA	NA	NA	NA
ASV_21526	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia
ASV_21527	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_21528	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_21529	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA
ASV_21530	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	[Eubacterium] tenue group
ASV_21531	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium
ASV_21532	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	ASF356
ASV_21533	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_21534	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus
ASV_21535	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_21536	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_21537	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21538	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	NA
ASV_21539	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21540	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor
ASV_21541	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_21542	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas
ASV_21543	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_21544	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_21545	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21546	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21547	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21548	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21549	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21550	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21551	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter
ASV_21552	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21553	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21554	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21555	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21556	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA
ASV_21557	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1
ASV_21558	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_21559	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Candidatus Stoquefichus
ASV_21560	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_21561	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis
ASV_21562	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_21563	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter
ASV_21564	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group
ASV_21565	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_21566	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	NA
ASV_21567	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tuzzerella
ASV_21568	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium
ASV_21569	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA
ASV_21570	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21571	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Candidatus Stoquefichus
ASV_21572	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	NA
ASV_21573	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_21574	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis
ASV_21575	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_21576	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Family XIII AD3011 group
ASV_21577	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter
ASV_21578	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-001
ASV_21579	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_21580	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA
ASV_21581	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia
ASV_21582	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-006
ASV_21583	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae FCS020 group
ASV_21584	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21585	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] nodatum group
ASV_21586	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	NA
ASV_21587	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_21588	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21589	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21590	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia
ASV_21591	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA
ASV_21592	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Merdibacter
ASV_21593	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus
ASV_21594	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus
ASV_21595	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus
ASV_21596	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_21597	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_21598	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus
ASV_21599	Bacteria	Firmicutes	Bacilli	RF39	NA	NA
ASV_21600	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_21601	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA
ASV_21602	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium
ASV_21603	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium
ASV_21604	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GCA-900066575
ASV_21605	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
ASV_21606	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	NA
ASV_21607	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1
ASV_21608	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis
ASV_21609	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	NA	NA
